model,config,filename,prediction,word_count,temporal_count,accident_affirmed,accident_negated,event_count,benign_count,temporal_matched,accident_affirmed_kw,event_matched,answer
InternVL3,clean_internvl,compressed_data_log_ws_07_2022-03-10-10-10-08_729__s110_streamer_s110_s1_cam_8_b_video_part13.mp4,,11,0,0,2,0,0,,,,"No, there are no road accidents or anomalies in the video."
InternVL3,clean_internvl,compressed_data_log_ws_07_2022-03-13-06-10-08_1001__s110_streamer_s110_s1_cam_8_b_video_part2.mp4,,11,0,0,2,0,0,,,,"No, there are no road accidents or anomalies in the video."
InternVL3,clean_internvl,compressed_data_log_ws_07_2022-03-14-08-55-08_1108__s110_streamer_s110_n_cam_50_m_video_part8.mp4,,11,0,0,2,0,0,,,,"No, there are no road accidents or anomalies in the video."
InternVL3,clean_internvl,compressed_data_log_ws_07_2022-03-17-07-25-08_1390__s110_streamer_s110_n_cam_16_b_video_part4.mp4,,11,0,0,2,0,0,,,,"No, there are no road accidents or anomalies in the video."
InternVL3,clean_internvl,compressed_data_log_ws_07_2022-03-17-07-25-08_1390__s110_streamer_s110_s1_cam_8_b_video_part20.mp4,,11,0,0,2,0,0,,,,"No, there are no road accidents or anomalies in the video."
InternVL3,clean_internvl,compressed_data_log_ws_07_2022-03-17-10-40-08_1403__s110_streamer_s110_n_cam_16_b_video_part10.mp4,,11,0,0,2,0,0,,,,"No, there are no road accidents or anomalies in the video."
InternVL3,clean_internvl,compressed_data_log_ws_07_2022-03-17-10-40-08_1403__s110_streamer_s110_n_cam_16_b_video_part5.mp4,,11,0,0,2,0,0,,,,"No, there are no road accidents or anomalies in the video."
InternVL3,clean_internvl,compressed_data_log_ws_07_2022-03-17-10-40-08_1403__s110_streamer_s110_s1_cam_8_b_video_part9.mp4,,11,0,0,2,0,0,,,,"No, there are no road accidents or anomalies in the video."
InternVL3,clean_internvl,compressed_data_log_ws_07_2022-03-19-06-40-08_1579__s110_streamer_s110_s1_cam_8_b_video_part12.mp4,,11,0,0,2,0,0,,,,"No, there are no road accidents or anomalies in the video."
InternVL3,clean_internvl,compressed_data_log_ws_07_2022-03-22-06-25-08_1866__s110_streamer_s110_s1_cam_8_b_video_part1.mp4,,11,0,0,2,0,0,,,,"No, there are no road accidents or anomalies in the video."
InternVL3,clean_internvl,compressed_data_log_ws_07_2022-03-22-14-55-08_1900__s110_streamer_s110_n_cam_50_m_video_part6.mp4,,22,0,0,2,0,1,,,,"No, there are no road accidents or anomalies in the video. The traffic is flowing smoothly and there are no visible incidents."
InternVL3,clean_internvl,compressed_data_log_ws_07_2022-03-24-06-40-08_2059__s110_streamer_s110_n_cam_50_m_video_part4.mp4,,11,0,0,2,0,0,,,,"No, there are no road accidents or anomalies in the video."
InternVL3,clean_internvl,compressed_data_log_ws_07_2022-03-24-18-25-08_2106__s110_streamer_s110_s1_cam_8_b_video_part3.mp4,,11,0,0,2,0,0,,,,"No, there are no road accidents or anomalies in the video."
InternVL3,clean_internvl,compressed_data_log_ws_07_2022-03-29-18-25-08_2582__s110_streamer_s110_n_cam_16_b_video_part10.mp4,,11,0,0,2,0,0,,,,"No, there are no road accidents or anomalies in the video."
InternVL3,clean_internvl,compressed_data_log_ws_07_2022-04-01-09-25-08_2834__s110_streamer_s110_n_cam_16_b_video_part12.mp4,,11,0,0,2,0,0,,,,"No, there are no road accidents or anomalies in the video."
InternVL3,clean_internvl,compressed_data_log_ws_07_2022-04-01-09-25-08_2834__s110_streamer_s110_n_cam_16_b_video_part9.mp4,,11,0,0,2,0,0,,,,"No, there are no road accidents or anomalies in the video."
InternVL3,clean_internvl,compressed_data_log_ws_07_2022-04-01-09-25-08_2834__s110_streamer_s110_s2_cam_8_b_video_part2.mp4,,11,0,0,2,0,0,,,,"No, there are no road accidents or anomalies in the video."
InternVL3,clean_internvl,compressed_data_log_ws_07_2022-04-01-18-25-08_2870__s110_streamer_s110_s2_cam_8_b_video_part6.mp4,,11,0,0,2,0,0,,,,"No, there are no road accidents or anomalies in the video."
InternVL3,clean_internvl,compressed_data_log_ws_07_2022-04-03-10-25-08_3030__s110_streamer_s110_n_cam_16_b_video_part2.mp4,,11,0,0,2,0,0,,,,"No, there are no road accidents or anomalies in the video."
InternVL3,clean_internvl,compressed_data_log_ws_07_2022-04-03-10-25-08_3030__s110_streamer_s110_s1_cam_8_b_video_part1.mp4,,11,0,0,2,0,0,,,,"No, there are no road accidents or anomalies in the video."
InternVL3,clean_internvl,compressed_data_log_ws_07_2022-04-03-10-25-08_3030__s110_streamer_s110_s1_cam_8_b_video_part8.mp4,,11,0,0,2,0,0,,,,"No, there are no road accidents or anomalies in the video."
InternVL3,clean_internvl,compressed_data_log_ws_07_2022-04-03-10-25-08_3030__s110_streamer_s110_s2_cam_8_b_video_part6.mp4,,11,0,0,2,0,0,,,,"No, there are no road accidents or anomalies in the video."
InternVL3,clean_internvl,compressed_data_log_ws_07_2022-04-07-07-40-08_3403__s110_streamer_s110_n_cam_50_m_video_part6.mp4,,11,0,0,2,0,0,,,,"No, there are no road accidents or anomalies in the video."
InternVL3,clean_internvl,compressed_data_log_ws_07_2022-04-07-17-25-08_3442__s110_streamer_s110_n_cam_16_b_video_part3.mp4,,11,0,0,2,0,0,,,,"No, there are no road accidents or anomalies in the video."
InternVL3,clean_internvl,compressed_data_log_ws_07_2022-04-07-17-25-08_3442__s110_streamer_s110_s1_cam_8_b_video_part1.mp4,,11,0,0,2,0,0,,,,"No, there are no road accidents or anomalies in the video."
InternVL3,clean_internvl,compressed_data_log_ws_07_2022-04-10-12-25-08_3710__s110_streamer_s110_n_cam_50_m_video_part6.mp4,,19,0,0,2,0,1,,,,"No, there are no road accidents or anomalies in the video. The cars are driving normally on the road."
LLaVA-OV,G4_temporal_64_llava,Negative_Videos_v10_adv.mp4,,11,0,0,2,0,0,,,,"No, there are no road accidents or anomalies in the video."
LLaVA-OV,G4_temporal_64_llava,Negative_Videos_v11_adv.mp4,,11,0,0,2,0,0,,,,"No, there are no road accidents or anomalies in the video."
LLaVA-OV,G4_temporal_64_llava,Negative_Videos_v12_adv.mp4,,23,0,3,0,0,0,,accident; smoke; anomaly,,"Yes, there is a significant amount of smoke or dust rising from a point on the road, indicating a possible accident or anomaly."
LLaVA-OV,G4_temporal_64_llava,Negative_Videos_v13_adv.mp4,,11,0,0,2,0,0,,,,"No, there are no road accidents or anomalies in the video."
LLaVA-OV,G4_temporal_64_llava,Negative_Videos_v14_adv.mp4,,11,0,0,2,0,0,,,,"No, there are no road accidents or anomalies in the video."
LLaVA-OV,G4_temporal_64_llava,Negative_Videos_v15_adv.mp4,,17,0,3,0,0,0,,accident; accident; anomaly,,"Yes, there is a visible 'Accident' sign in the background, indicating a potential road accident or anomaly."
LLaVA-OV,G4_temporal_64_llava,Negative_Videos_v18_adv.mp4,,23,0,3,0,0,0,,accident; crash; debris,,"Yes, there is a significant accident involving a car that has crashed into a barrier, causing a large cloud of dust and debris."
LLaVA-OV,G4_temporal_64_llava,Negative_Videos_v19_adv.mp4,,11,0,0,2,0,0,,,,"No, there are no road accidents or anomalies in the video."
LLaVA-OV,G4_temporal_64_llava,Negative_Videos_v1_adv.mp4,,15,0,2,0,0,0,,accident; debris,,"Yes, there is a significant accident involving multiple vehicles, with debris scattered across the intersection."
LLaVA-OV,G4_temporal_64_llava,Negative_Videos_v20_adv.mp4,,11,0,0,2,0,0,,,,"No, there are no road accidents or anomalies in the video."
LLaVA-OV,G4_temporal_64_llava,Negative_Videos_v22_adv.mp4,,13,0,0,0,0,0,,,,"Yes, there is a noticeable oil spill on the road near the intersection."
LLaVA-OV,G4_temporal_64_llava,Negative_Videos_v23_adv.mp4,,21,0,2,0,0,0,,damage; damaged,,"Yes, there is a large, circular, dark spot on the road that appears to be a pothole or a damaged area."
LLaVA-OV,G4_temporal_64_llava,Negative_Videos_v24_adv.mp4,,18,0,1,0,0,0,,accident,,"Yes, there is a noticeable red stain on the road, possibly indicating a recent road accident or spill."
LLaVA-OV,G4_temporal_64_llava,Negative_Videos_v25_adv.mp4,,16,0,1,0,0,0,,accident,,"Yes, there is a large, circular, dark-colored stain on the ground, possibly from a vehicle accident."
LLaVA-OV,G4_temporal_64_llava,Negative_Videos_v26_adv.mp4,,13,0,1,0,0,0,,accident,,"Yes, there is a black car involved in an accident on the road."
LLaVA-OV,G4_temporal_64_llava,Negative_Videos_v27_adv.mp4,,21,0,0,0,0,0,,,,"Yes, there is a large, colorful, starburst-like distortion in the center of the frame, which obscures the view of the intersection."
LLaVA-OV,G4_temporal_64_llava,Negative_Videos_v28_adv.mp4,,11,0,0,2,0,0,,,,"No, there are no road accidents or anomalies in the video."
LLaVA-OV,G4_temporal_64_llava,Negative_Videos_v29_adv.mp4,,26,0,2,0,0,1,,accident; anomaly,,"Yes, there is a large, irregularly shaped crack in the road surface, which appears to be the result of a road accident or some other anomaly."
LLaVA-OV,G4_temporal_64_llava,Negative_Videos_v2_adv.mp4,,22,0,3,0,0,0,,debris; explosion; impact,,"Yes, there is a significant explosion or impact in the middle of the road, causing a large cloud of dust and debris."
LLaVA-OV,G4_temporal_64_llava,Negative_Videos_v30_adv.mp4,,23,0,3,0,0,0,,accident; smoke; anomaly,,"Yes, there is a significant amount of smoke or dust rising from the center of the intersection, indicating a possible accident or anomaly."
LLaVA-OV,G4_temporal_64_llava,Negative_Videos_v31_adv.mp4,,18,0,1,0,1,0,,accident,erratic,"Yes, there is a red car that appears to be involved in an accident or is moving erratically."
LLaVA-OV,G4_temporal_64_llava,Negative_Videos_v32_adv.mp4,,18,0,3,0,0,0,,debris; explosion; impact,,"Yes, there is a significant explosion or impact in the center of the road, causing debris to scatter."
LLaVA-OV,G4_temporal_64_llava,Negative_Videos_v33_adv.mp4,,23,0,3,0,0,0,,accident; smoke; anomaly,,"Yes, there is a significant amount of smoke or dust rising from the center of the intersection, indicating a possible accident or anomaly."
LLaVA-OV,G4_temporal_64_llava,Negative_Videos_v34_adv.mp4,,22,0,3,0,0,0,,debris; explosion; impact,,"Yes, there is a significant explosion or impact in the center of the intersection, creating a large cloud of dust and debris."
LLaVA-OV,G4_temporal_64_llava,Negative_Videos_v36_adv.mp4,,22,0,3,0,0,0,,debris; explosion; impact,,"Yes, there is a significant explosion or impact in the center of the intersection, causing a large cloud of dust and debris."
LLaVA-OV,G4_temporal_64_llava,Negative_Videos_v37_adv.mp4,,20,0,3,0,0,0,,debris; smoke; explosion,,"Yes, there is a significant explosion in the center of the intersection, causing a large cloud of smoke and debris."
LLaVA-OV,G4_temporal_64_llava,Negative_Videos_v38_adv.mp4,,19,0,2,0,0,0,,accident; smoke,,"Yes, there is a red car that appears to be involved in an accident, with smoke rising from it."
LLaVA-OV,G4_temporal_64_llava,Negative_Videos_v39_adv.mp4,,18,0,2,0,0,0,,overturned; on its side,,"Yes, there is a red car that is overturned on its side in the middle of the intersection."
LLaVA-OV,G4_temporal_64_llava,Negative_Videos_v3_adv.mp4,,21,0,3,0,0,0,,accident; smoke; anomaly,,"Yes, there is a significant amount of smoke or dust rising from the road, indicating a possible road accident or anomaly."
LLaVA-OV,G4_temporal_64_llava,Negative_Videos_v40_adv.mp4,,22,0,4,0,0,0,,debris; fire; smoke; explosion,,"Yes, there is a significant explosion or fire in the center of the intersection, causing a large cloud of smoke and debris."
LLaVA-OV,G4_temporal_64_llava,Negative_Videos_v41_adv.mp4,,18,0,1,0,0,0,,anomaly,,"Yes, there is a vehicle driving eastbound on the northbound side of the highway, which is an anomaly."
LLaVA-OV,G4_temporal_64_llava,Negative_Videos_v42_adv.mp4,,11,0,0,2,0,0,,,,"No, there are no road accidents or anomalies in the video."
LLaVA-OV,G4_temporal_64_llava,Negative_Videos_v43_adv.mp4,,20,0,2,0,0,0,,accident; anomaly,,"Yes, there is a blurred area in the middle of the road, possibly indicating a road accident or an anomaly."
LLaVA-OV,G4_temporal_64_llava,Negative_Videos_v44_adv.mp4,,20,0,1,0,0,0,,flipped,,"Yes, there is a red car that appears to be stuck or flipped over in the middle of the intersection."
LLaVA-OV,G4_temporal_64_llava,Negative_Videos_v46_adv.mp4,,17,0,1,0,1,0,,accident,erratic,"Yes, there is a red car that appears to be involved in an accident or maneuvering erratically."
LLaVA-OV,G4_temporal_64_llava,Negative_Videos_v47_adv.mp4,,14,0,0,0,0,1,,,,"Yes, there is a large, irregularly shaped pothole in the center of the intersection."
LLaVA-OV,G4_temporal_64_llava,Negative_Videos_v48_adv.mp4,,20,0,3,0,0,0,,accident; smoke; anomaly,,"Yes, there is a significant amount of smoke or dust in the air, indicating a possible road accident or anomaly."
LLaVA-OV,G4_temporal_64_llava,Negative_Videos_v49_adv.mp4,,11,0,0,2,0,0,,,,"No, there are no road accidents or anomalies in the video."
LLaVA-OV,G4_temporal_64_llava,Negative_Videos_v4_adv.mp4,,22,0,2,0,0,0,,accident; smoke,,"Yes, there is a significant amount of smoke or dust in the center of the road, indicating a possible accident or obstruction."
LLaVA-OV,G4_temporal_64_llava,Negative_Videos_v51_adv.mp4,,20,0,2,0,0,0,,accident; anomaly,,"Yes, there is a noticeable red and white object on the road, possibly indicating a road accident or an anomaly."
LLaVA-OV,G4_temporal_64_llava,Negative_Videos_v5_adv.mp4,,23,0,1,0,0,0,,accident,,"Yes, there is a white car that appears to be involved in an accident or is stationary in the middle of the road."
LLaVA-OV,G4_temporal_64_llava,Negative_Videos_v6_adv.mp4,,23,0,0,0,0,0,,,,"Yes, there is a large puddle of water on the sidewalk, and a car is seen driving past the puddle, causing a splash."
LLaVA-OV,G4_temporal_64_llava,Negative_Videos_v7_adv.mp4,,25,0,3,0,0,0,,accident; overturned; on its side,,"Yes, there is a significant accident involving a red car that has overturned and is lying on its side in the middle of the road."
LLaVA-OV,G4_temporal_64_llava,Negative_Videos_v8_adv.mp4,,19,0,3,0,0,0,,accident; smoke; anomaly,,"Yes, there is a significant amount of smoke rising from the intersection, indicating a possible road accident or anomaly."
LLaVA-OV,G4_temporal_64_llava,Negative_Videos_v9_adv.mp4,,11,0,0,2,0,0,,,,"No, there are no road accidents or anomalies in the video."
LLaVA-OV,G4_temporal_64_llava,compressed_data_log_ws_06_2022-02-06-09-34-41_486__m090_streamer_m090_w_cam_50_k_video_part11_adv.mp4,,18,0,2,0,0,0,,accident; debris,,"Yes, there is a vehicle accident indicated by a large cloud of dust and debris on the road."
LLaVA-OV,G4_temporal_64_llava,compressed_data_log_ws_06_2022-02-06-10-49-41_491__m090_streamer_m090_n_cam_16_k_video_part13_adv.mp4,,11,0,1,0,0,0,,accident,,"Yes, there is a vehicle accident that occurs in the video."
LLaVA-OV,G4_temporal_64_llava,compressed_data_log_ws_06_2022-02-06-10-49-41_491__m090_streamer_m090_n_cam_16_k_video_part15_adv.mp4,,11,0,1,0,0,0,,accident,,"Yes, there is a vehicle accident that occurs in the video."
LLaVA-OV,G4_temporal_64_llava,compressed_data_log_ws_06_2022-02-06-10-49-41_491__m090_streamer_m090_n_cam_16_k_video_part7_adv.mp4,,20,0,4,0,0,0,,accident; crash; debris; smoke,,"Yes, there is a significant accident involving a red car that crashes into the road barrier, causing smoke and debris."
LLaVA-OV,G4_temporal_64_llava,compressed_data_log_ws_06_2022-02-06-10-49-41_491__m090_streamer_m090_w_cam_16_b_video_part10_adv.mp4,,18,0,1,0,0,0,,accident,,"Yes, there is a watermark that reads 'AUTOCORRECTION VEHICLE ACCIDENT' in the bottom left corner of the frames."
LLaVA-OV,G4_temporal_64_llava,compressed_data_log_ws_06_2022-02-06-10-49-41_491__m090_streamer_m090_w_cam_16_b_video_part3_adv.mp4,,11,0,0,2,0,0,,,,"No, there are no road accidents or anomalies in the video."
LLaVA-OV,G4_temporal_64_llava,compressed_data_log_ws_06_2022-02-07-11-49-41_591__m090_streamer_m090_n_cam_16_k_video_part5_adv.mp4,,22,0,2,0,0,0,,accident; debris,,"Yes, there is a significant amount of dust or debris in the middle of the road, indicating a possible accident or obstruction."
LLaVA-OV,G4_temporal_64_llava,compressed_data_log_ws_06_2022-02-07-11-49-41_591__m090_streamer_m090_w_cam_16_b_video_part6_adv.mp4,,22,0,3,0,0,0,,accident; accident; anomaly,,"Yes, there is a watermark reading 'Accident' in the bottom left corner of some frames, indicating a possible road accident or anomaly."
LLaVA-OV,G4_temporal_64_llava,compressed_data_log_ws_06_2022-02-07-11-49-41_591__m090_streamer_m090_w_cam_16_b_video_part8_adv.mp4,,19,0,3,0,0,0,,accident; accident; anomaly,,"Yes, the word 'Accident' appears in the bottom left corner of the frame, indicating a road accident or anomaly."
LLaVA-OV,G4_temporal_64_llava,compressed_data_log_ws_06_2022-02-07-17-34-41_614__m090_streamer_m090_n_cam_16_k_video_part12_adv.mp4,,21,0,4,0,0,0,,accident; accident; accident; anomaly,,"Yes, there is a significant road accident or anomaly indicated by the text 'Accident' and 'Vehicle Accident' appearing on the screen."
LLaVA-OV,G4_temporal_64_llava,compressed_data_log_ws_06_2022-02-07-17-34-41_614__m090_streamer_m090_n_cam_16_k_video_part3_adv.mp4,,21,0,4,0,0,0,,accident; crash; debris; explosion,,"Yes, there is a significant accident involving a red car that crashes into the median, causing a large explosion of debris."
LLaVA-OV,G4_temporal_64_llava,compressed_data_log_ws_06_2022-02-12-17-16-08_291__m090_streamer_m090_n_cam_16_k_video_part6_adv.mp4,,21,0,2,0,0,0,,accident; accident,,"Yes, there is a vehicle accident indicated by the text 'Vehicle Accident?' appearing in the bottom right corner of the frames."
